title,date,specimenId,species,sex,abdomenStatus,morphSpecies,morphSex,morphAbdomenStatus,morphNotes,country,district,site,image,yolovConfidenceLevel,imageZoomed,status,latitude,longitude,cityName,deviceInUse,phoneInUse,deviceId,localId,collectionMethod,createdAt,hardware,isCompleted,name,notes,updatedAt
Afternoon test,9/1/23,A_001,Anopheles other,Female,FF - Fully Fed,,,,,USA,Rhode Island,Site RI,http://137.184.182.201:5005/images/session/image-2023-01-09-17-35-56.871-f5592ae3dbe9b574-4-26.jpg,0.81,No,Fresh,,,,,,f5592ae3dbe9b574:154ce4ee-baf6-42ad-b460-3cce511d77dc,4:26,Pyrethroid Spray Catch (PSC),2023-01-09T17:38:56.294Z,VectorCam V1,FALSE,UserPhil,,2023-01-09T17:38:56.294Z
Afternoon test,9/1/23,A_002,Anopheles other,Female,FF - Fully Fed,,,,,USA,Rhode Island,Site RI,http://137.184.182.201:5005/images/session/image-2023-01-09-17-35-57.060-f5592ae3dbe9b574-4-27.jpg,0.84,No,Fresh,,,,,,f5592ae3dbe9b574:154ce4ee-baf6-42ad-b460-3cce511d77dc,4:27,Pyrethroid Spray Catch (PSC),2023-01-09T17:38:49.272Z,VectorCam V1,FALSE,UserPhil,,2023-01-09T17:38:49.272Z
Afternoon test,9/1/23,A_003,Anopheles other,Female,FF - Fully Fed,,,,,USA,Rhode Island,Site RI,http://137.184.182.201:5005/images/session/image-2023-01-09-17-35-57.220-f5592ae3dbe9b574-4-28.jpg,0.85,No,Fresh,,,,,,f5592ae3dbe9b574:154ce4ee-baf6-42ad-b460-3cce511d77dc,4:28,Pyrethroid Spray Catch (PSC),2023-01-09T17:38:40.095Z,VectorCam V1,FALSE,UserPhil,,2023-01-09T17:38:40.095Z
Afternoon test,9/1/23,A_004,Anopheles other,Female,FF - Fully Fed,,,,,USA,Rhode Island,Site RI,http://137.184.182.201:5005/images/session/image-2023-01-09-18-10-02.046-f5592ae3dbe9b574-4-29.jpg,0.84,No,Fresh,,,,,,f5592ae3dbe9b574:154ce4ee-baf6-42ad-b460-3cce511d77dc,4:29,Pyrethroid Spray Catch (PSC),2023-01-09T17:38:30.178Z,VectorCam V1,FALSE,UserPhil,,2023-01-09T18:10:03.761Z
Afternoon test,9/1/23,A_005,Anopheles other,Female,FF - Fully Fed,,,,,USA,Rhode Island,Site RI,http://137.184.182.201:5005/images/session/image-2023-01-09-17-35-57.521-f5592ae3dbe9b574-4-30.jpg,0.82,No,Fresh,,,,,,f5592ae3dbe9b574:154ce4ee-baf6-42ad-b460-3cce511d77dc,4:30,Pyrethroid Spray Catch (PSC),2023-01-09T17:38:34.006Z,VectorCam V1,FALSE,UserPhil,,2023-01-09T17:38:34.006Z
Afternoon test,9/1/23,A_006,Anopheles other,Female,FF - Fully Fed,,,,,USA,Rhode Island,Site RI,http://137.184.182.201:5005/images/session/image-2023-01-09-17-23-13.330-f5592ae3dbe9b574-4-31.jpg,0.77,No,Fresh,,,,,,f5592ae3dbe9b574:154ce4ee-baf6-42ad-b460-3cce511d77dc,4:31,Pyrethroid Spray Catch (PSC),2023-01-09T17:25:44.445Z,VectorCam V1,FALSE,UserPhil,,2023-01-09T17:25:44.445Z
Afternoon test,9/1/23,A_007,Anopheles other,Female,FF - Fully Fed,,,,,USA,Rhode Island,Site RI,http://137.184.182.201:5005/images/session/image-2023-01-09-17-38-29.569-f5592ae3dbe9b574-4-32.jpg,0.82,No,Fresh,,,,,,f5592ae3dbe9b574:154ce4ee-baf6-42ad-b460-3cce511d77dc,4:32,Pyrethroid Spray Catch (PSC),2023-01-09T17:40:19.726Z,VectorCam V1,FALSE,UserPhil,,2023-01-09T17:40:19.726Z
Afternoon test,9/1/23,A_008,Anopheles other,Female,G - Gravid,,,,,USA,Rhode Island,Site RI,http://137.184.182.201:5005/images/session/image-2023-01-09-17-38-34.967-f5592ae3dbe9b574-4-33.jpg,0.84,No,Fresh,,,,,,f5592ae3dbe9b574:154ce4ee-baf6-42ad-b460-3cce511d77dc,4:33,Pyrethroid Spray Catch (PSC),2023-01-09T17:40:08.040Z,VectorCam V1,FALSE,UserPhil,,2023-01-09T17:40:08.040Z
Afternoon test,9/1/23,A_009,Anopheles other,Female,FF - Fully Fed,,,,,USA,Rhode Island,Site RI,http://137.184.182.201:5005/images/session/image-2023-01-09-17-23-13.574-f5592ae3dbe9b574-4-34.jpg,0.63,No,Fresh,,,,,,f5592ae3dbe9b574:154ce4ee-baf6-42ad-b460-3cce511d77dc,4:34,Pyrethroid Spray Catch (PSC),2023-01-09T17:25:43.433Z,VectorCam V1,FALSE,UserPhil,,2023-01-09T17:25:43.433Z
Afternoon test,9/1/23,A_010,Anopheles other,Female,FF - Fully Fed,,,,,USA,Rhode Island,Site RI,http://137.184.182.201:5005/images/session/image-2023-01-09-17-38-41.006-f5592ae3dbe9b574-4-35.jpg,0.8,No,Fresh,,,,,,f5592ae3dbe9b574:154ce4ee-baf6-42ad-b460-3cce511d77dc,4:35,Pyrethroid Spray Catch (PSC),2023-01-09T17:40:31.404Z,VectorCam V1,FALSE,UserPhil,,2023-01-09T17:40:31.404Z
Afternoon test,9/1/23,A_011,Anopheles other,Female,G - Gravid,,,,,USA,Rhode Island,Site RI,http://137.184.182.201:5005/images/session/image-2023-01-09-17-38-49.996-f5592ae3dbe9b574-4-36.jpg,0.31,No,Fresh,,,,,,f5592ae3dbe9b574:154ce4ee-baf6-42ad-b460-3cce511d77dc,4:36,Pyrethroid Spray Catch (PSC),2023-01-09T17:40:10.163Z,VectorCam V1,FALSE,UserPhil,,2023-01-09T17:40:10.163Z
Afternoon test,9/1/23,A_012,Anopheles other,Female,FF - Fully Fed,,,,,USA,Rhode Island,Site RI,http://137.184.182.201:5005/images/session/image-2023-01-09-17-23-13.549-f5592ae3dbe9b574-4-37.jpg,0.63,No,Fresh,,,,,,f5592ae3dbe9b574:154ce4ee-baf6-42ad-b460-3cce511d77dc,4:37,Pyrethroid Spray Catch (PSC),2023-01-09T17:25:35.816Z,VectorCam V1,FALSE,UserPhil,,2023-01-09T17:25:35.816Z
Afternoon test,9/1/23,A_013,Anopheles other,Female,FF - Fully Fed,,,,,USA,Rhode Island,Site RI,http://137.184.182.201:5005/images/session/image-2023-01-09-17-38-57.168-f5592ae3dbe9b574-4-38.jpg,0.63,No,Fresh,,,,,,f5592ae3dbe9b574:154ce4ee-baf6-42ad-b460-3cce511d77dc,4:38,Pyrethroid Spray Catch (PSC),2023-01-09T17:40:36.420Z,VectorCam V1,FALSE,UserPhil,,2023-01-09T17:40:36.420Z
Afternoon test,9/1/23,A_014,Anopheles other,Female,FF - Fully Fed,,,,,USA,Rhode Island,Site RI,http://137.184.182.201:5005/images/session/image-2023-01-09-17-23-13.323-f5592ae3dbe9b574-4-39.jpg,0.73,No,Fresh,,,,,,f5592ae3dbe9b574:154ce4ee-baf6-42ad-b460-3cce511d77dc,4:39,Pyrethroid Spray Catch (PSC),2023-01-09T17:25:44.520Z,VectorCam V1,FALSE,UserPhil,,2023-01-09T17:25:44.520Z
Afternoon test,9/1/23,A_015,Anopheles other,Female,FF - Fully Fed,,,,,USA,Rhode Island,Site RI,http://137.184.182.201:5005/images/session/image-2023-01-09-17-40-08.819-f5592ae3dbe9b574-4-40.jpg,0.75,No,Fresh,,,,,,f5592ae3dbe9b574:154ce4ee-baf6-42ad-b460-3cce511d77dc,4:40,Pyrethroid Spray Catch (PSC),2023-01-09T17:40:51.074Z,VectorCam V1,FALSE,UserPhil,,2023-01-09T17:40:51.074Z
Afternoon test,9/1/23,A_016,Anopheles other,Female,G - Gravid,,,,,USA,Rhode Island,Site RI,http://137.184.182.201:5005/images/session/image-2023-01-09-17-23-11.188-f5592ae3dbe9b574-4-41.jpg,0.41,No,Fresh,,,,,,f5592ae3dbe9b574:154ce4ee-baf6-42ad-b460-3cce511d77dc,4:41,Pyrethroid Spray Catch (PSC),2023-01-09T17:25:21.470Z,VectorCam V1,FALSE,UserPhil,,2023-01-09T17:25:21.470Z
Phil offline,12/1/23,A004,Culex,Female,G - Gravid,,,,,USA,Rhode Island,Site RI,http://137.184.182.201:5005/images/session/image-2023-01-12-17-08-24.200-f5592ae3dbe9b574-2-9.jpg,0.34,No,Desiccated,41.8203566,-71.4083355,Providence,Phone,Samsung s9,f5592ae3dbe9b574:64a0ffdd-be05-437d-8225-6a732f3f30c8,2:09,Human Landing Catch (HLC),2023-01-12T17:08:31.549Z,,FALSE,UserPhil,,2023-01-12T17:08:31.549Z
Phil offline,12/1/23,A005,Anopheles other,Female,G - Gravid,,,,,USA,Rhode Island,Site RI,http://137.184.182.201:5005/images/session/image-2023-01-12-17-08-24.237-f5592ae3dbe9b574-2-10.jpg,0.37,No,Desiccated,41.8203566,-71.4083355,Providence,Phone,Samsung s9,f5592ae3dbe9b574:64a0ffdd-be05-437d-8225-6a732f3f30c8,2:10,Human Landing Catch (HLC),2023-01-12T17:08:32.147Z,,FALSE,UserPhil,,2023-01-12T17:08:32.147Z
Phil offline,12/1/23,A006,Anopheles other,Female,G - Gravid,,,,,USA,Rhode Island,Site RI,http://137.184.182.201:5005/images/session/image-2023-01-12-17-08-24.249-f5592ae3dbe9b574-2-11.jpg,0.42,No,Desiccated,41.8203566,-71.4083355,Providence,Phone,Samsung s9,f5592ae3dbe9b574:64a0ffdd-be05-437d-8225-6a732f3f30c8,2:11,Human Landing Catch (HLC),2023-01-12T17:08:32.107Z,,FALSE,UserPhil,,2023-01-12T17:08:32.107Z
Phil offline,12/1/23,A007,Anopheles other,Female,G - Gravid,,,,,USA,Rhode Island,Site RI,http://137.184.182.201:5005/images/session/image-2023-01-12-17-08-24.281-f5592ae3dbe9b574-2-12.jpg,0.34,No,Desiccated,41.8203566,-71.4083355,Providence,Phone,Samsung s9,f5592ae3dbe9b574:64a0ffdd-be05-437d-8225-6a732f3f30c8,2:12,Human Landing Catch (HLC),2023-01-12T17:08:32.363Z,,FALSE,UserPhil,,2023-01-12T17:08:32.363Z
Phil offline,12/1/23,A008,Anopheles other,Female,G - Gravid,,,,,USA,Rhode Island,Site RI,http://137.184.182.201:5005/images/session/image-2023-01-12-17-08-24.298-f5592ae3dbe9b574-2-13.jpg,0.45,No,Desiccated,41.8203566,-71.4083355,Providence,Phone,Samsung s9,f5592ae3dbe9b574:64a0ffdd-be05-437d-8225-6a732f3f30c8,2:13,Human Landing Catch (HLC),2023-01-12T17:08:32.234Z,,FALSE,UserPhil,,2023-01-12T17:08:32.234Z
Phil offline,12/1/23,A009,Anopheles other,Female,G - Gravid,,,,,USA,Rhode Island,Site RI,http://137.184.182.201:5005/images/session/image-2023-01-12-17-08-24.318-f5592ae3dbe9b574-2-14.jpg,0.33,No,Desiccated,41.8203566,-71.4083355,Providence,Phone,Samsung s9,f5592ae3dbe9b574:64a0ffdd-be05-437d-8225-6a732f3f30c8,2:14,Human Landing Catch (HLC),2023-01-12T17:08:31.965Z,,FALSE,UserPhil,,2023-01-12T17:08:31.965Z
Phil offline,12/1/23,A010,Anopheles funestus,Female,G - Gravid,,,,,USA,Rhode Island,Site RI,http://137.184.182.201:5005/images/session/image-2023-01-12-17-08-24.343-f5592ae3dbe9b574-2-15.jpg,0.57,No,Desiccated,41.8203566,-71.4083355,Providence,Phone,Samsung s9,f5592ae3dbe9b574:64a0ffdd-be05-437d-8225-6a732f3f30c8,2:15,Human Landing Catch (HLC),2023-01-12T17:08:32.420Z,,FALSE,UserPhil,,2023-01-12T17:08:32.420Z
Phil offline,12/1/23,A011,Anopheles funestus,Female,G - Gravid,,,,,USA,Rhode Island,Site RI,http://137.184.182.201:5005/images/session/image-2023-01-12-17-08-24.376-f5592ae3dbe9b574-2-16.jpg,0.52,No,Desiccated,41.8203566,-71.4083355,Providence,Phone,Samsung s9,f5592ae3dbe9b574:64a0ffdd-be05-437d-8225-6a732f3f30c8,2:16,Human Landing Catch (HLC),2023-01-12T17:08:32.208Z,,FALSE,UserPhil,,2023-01-12T17:08:32.208Z
Phil offline,12/1/23,A012,Anopheles funestus,Female,G - Gravid,,,,,USA,Rhode Island,Site RI,http://137.184.182.201:5005/images/session/image-2023-01-12-17-08-24.397-f5592ae3dbe9b574-2-17.jpg,0.58,No,Desiccated,41.8203566,-71.4083355,Providence,Phone,Samsung s9,f5592ae3dbe9b574:64a0ffdd-be05-437d-8225-6a732f3f30c8,2:17,Human Landing Catch (HLC),2023-01-12T17:08:32.540Z,,FALSE,UserPhil,,2023-01-12T17:08:32.540Z
Phil offline,12/1/23,A013,Anopheles other,Female,G - Gravid,,,,,USA,Rhode Island,Site RI,http://137.184.182.201:5005/images/session/image-2023-01-12-17-08-24.494-f5592ae3dbe9b574-2-18.jpg,0.35,No,Desiccated,41.8203566,-71.4083355,Providence,Phone,Samsung s9,f5592ae3dbe9b574:64a0ffdd-be05-437d-8225-6a732f3f30c8,2:18,Human Landing Catch (HLC),2023-01-12T17:08:32.501Z,,FALSE,UserPhil,,2023-01-12T17:08:32.501Z
Phil offline,12/1/23,A014,Anopheles other,Female,G - Gravid,,,,,USA,Rhode Island,Site RI,http://137.184.182.201:5005/images/session/image-2023-01-12-17-08-24.539-f5592ae3dbe9b574-2-19.jpg,0.45,No,Desiccated,41.8203566,-71.4083355,Providence,Phone,Samsung s9,f5592ae3dbe9b574:64a0ffdd-be05-437d-8225-6a732f3f30c8,2:19,Human Landing Catch (HLC),2023-01-12T17:08:32.522Z,,FALSE,UserPhil,,2023-01-12T17:08:32.522Z
Phil offline,12/1/23,A015,Anopheles funestus,Female,G - Gravid,,,,,USA,Rhode Island,Site RI,http://137.184.182.201:5005/images/session/image-2023-01-12-17-08-24.564-f5592ae3dbe9b574-2-20.jpg,0.33,No,Desiccated,41.8203566,-71.4083355,Providence,Phone,Samsung s9,f5592ae3dbe9b574:64a0ffdd-be05-437d-8225-6a732f3f30c8,2:20,Human Landing Catch (HLC),2023-01-12T17:08:33.300Z,,FALSE,UserPhil,,2023-01-12T17:08:33.300Z
Phil offline,12/1/23,A016,Anopheles other,Female,G - Gravid,,,,,USA,Rhode Island,Site RI,http://137.184.182.201:5005/images/session/image-2023-01-12-17-08-24.582-f5592ae3dbe9b574-2-21.jpg,0.32,No,Desiccated,41.8203566,-71.4083355,Providence,Phone,Samsung s9,f5592ae3dbe9b574:64a0ffdd-be05-437d-8225-6a732f3f30c8,2:21,Human Landing Catch (HLC),2023-01-12T17:08:32.222Z,,FALSE,UserPhil,,2023-01-12T17:08:32.222Z
Phil offline,12/1/23,A017,Anopheles other,Female,G - Gravid,,,,,USA,Rhode Island,Site RI,http://137.184.182.201:5005/images/session/image-2023-01-12-17-08-24.629-f5592ae3dbe9b574-2-22.jpg,0.36,No,Desiccated,41.8203566,-71.4083355,Providence,Phone,Samsung s9,f5592ae3dbe9b574:64a0ffdd-be05-437d-8225-6a732f3f30c8,2:22,Human Landing Catch (HLC),2023-01-12T17:08:32.175Z,,FALSE,UserPhil,,2023-01-12T17:08:32.175Z
Phil offline,12/1/23,A018,Anopheles other,Female,G - Gravid,,,,,USA,Rhode Island,Site RI,http://137.184.182.201:5005/images/session/image-2023-01-12-17-08-24.758-f5592ae3dbe9b574-2-23.jpg,0.36,No,Desiccated,41.8203566,-71.4083355,Providence,Phone,Samsung s9,f5592ae3dbe9b574:64a0ffdd-be05-437d-8225-6a732f3f30c8,2:23,Human Landing Catch (HLC),2023-01-12T17:08:32.579Z,,FALSE,UserPhil,,2023-01-12T17:08:32.579Z
Phil offline,12/1/23,A019,Culex,Female,G - Gravid,,,,,USA,Rhode Island,Site RI,http://137.184.182.201:5005/images/session/image-2023-01-12-17-08-24.777-f5592ae3dbe9b574-2-24.jpg,0.46,No,Desiccated,41.8203566,-71.4083355,Providence,Phone,Samsung s9,f5592ae3dbe9b574:64a0ffdd-be05-437d-8225-6a732f3f30c8,2:24,Human Landing Catch (HLC),2023-01-12T17:08:31.346Z,,FALSE,UserPhil,,2023-01-12T17:08:31.346Z
Phil offline,12/1/23,A020,Culex,Female,FF - Fully Fed,,,,,USA,Rhode Island,Site RI,http://137.184.182.201:5005/images/session/image-2023-01-12-17-08-24.805-f5592ae3dbe9b574-2-25.jpg,0.6,No,Desiccated,41.8203566,-71.4083355,Providence,Phone,Samsung s9,f5592ae3dbe9b574:64a0ffdd-be05-437d-8225-6a732f3f30c8,2:25,Human Landing Catch (HLC),2023-01-12T17:08:32.268Z,,FALSE,UserPhil,,2023-01-12T17:08:32.268Z
Phil offline,12/1/23,A021,Culex,Female,FF - Fully Fed,,,,,USA,Rhode Island,Site RI,http://137.184.182.201:5005/images/session/image-2023-01-12-17-08-24.855-f5592ae3dbe9b574-2-26.jpg,0.66,No,Desiccated,41.8203566,-71.4083355,Providence,Phone,Samsung s9,f5592ae3dbe9b574:64a0ffdd-be05-437d-8225-6a732f3f30c8,2:26,Human Landing Catch (HLC),2023-01-12T17:08:32.403Z,,FALSE,UserPhil,,2023-01-12T17:08:32.403Z
Gulu-02,6/1/23,DG025_01,Anopheles gambiae,Female,UF - Unfed,Anopheles funestus,,,,Uganda,gulu,paicho,http://137.184.182.201:5005/images/session/image-2023-01-06-12-41-55.456-459d004632e3d0c1-2-52.jpg,0.91,Yes,Fresh,,,,,,459d004632e3d0c1:8f3d597e-436a-49d6-b677-62320d511eed,2:52,CDC Light Trap,2023-01-06T12:42:33.516Z,VectorCam V2,FALSE,Jovan,,2023-01-06T12:42:33.516Z
lira,7/1/23,DL001,Culex,Female,FF - Fully Fed,Anopheles funestus,,,,Uganda,lira,amuca,http://137.184.182.201:5005/images/session/image-2023-01-07-15-20-03.619-8864d3d1904d7781-1-1.jpg,,,,,,,,,8864d3d1904d7781:33af9775-df11-4461-8130-9b5a0bef4ad2,1:01,Pyrethroid Spray Catch (PSC),2023-01-07T15:20:11.650Z,VectorCam V2,FALSE,david,version 1.1.3,2023-01-07T15:20:11.650Z
lira,7/1/23,DL001,Anopheles gambiae,Female,FF - Fully Fed,,,,,Uganda,lira,amuca,http://137.184.182.201:5005/images/session/image-2023-01-07-15-20-04.099-00ebdee4b2f086e2-3-10.jpg,0.93,Yes,Fresh,,,,,,00ebdee4b2f086e2:a6b6e0b4-0f14-493d-85fd-94738c41cfa3,3:10,Pyrethroid Spray Catch (PSC),2023-01-07T15:20:29.783Z,VectorCam V2,FALSE,david,version 2.0.4,2023-01-07T15:20:29.783Z
lira-03,7/1/23,DL001,Anopheles funestus,Female,UF - Unfed,,,FF - Fully Fed,,Uganda,lira,amuca,http://137.184.182.201:5005/images/session/image-2023-01-07-15-30-58.943-33dd2ef449f3b50c-7-270.jpg,0.84,Yes,Fresh,,,,,,33dd2ef449f3b50c:2677d139-bacc-4abe-9f2f-d9ed074868cc,0.479166667,Pyrethroid Spray Catch (PSC),2023-01-07T15:31:09.031Z,VectorCam V2,FALSE,kim,,2023-01-07T15:31:09.031Z
Lira-03,7/1/23,DL001,Anopheles funestus,Female,FF - Fully Fed,,,,,Uganda,lira,amuca,http://137.184.182.201:5005/images/session/image-2023-01-08-16-24-31.957-f67276ffbafcaa8b-3-61.jpg,0.87,Yes,Fresh,,,,,,f67276ffbafcaa8b:407ccae7-69b0-43f1-84b2-8465cfb87b45,0.167361111,Pyrethroid Spray Catch (PSC),2023-01-08T16:24:49.507Z,VectorCam V2,FALSE,David,,2023-01-08T16:24:49.507Z
lira,7/1/23,DL001_01,Anopheles gambiae,Female,FF - Fully Fed,,,,,Uganda,lira,amuca,http://137.184.182.201:5005/images/session/image-2023-01-07-15-20-03.587-8864d3d1904d7781-1-2.jpg,,,,,,,,,8864d3d1904d7781:33af9775-df11-4461-8130-9b5a0bef4ad2,1:02,Pyrethroid Spray Catch (PSC),2023-01-07T15:20:21.516Z,VectorCam V2,FALSE,david,version 1.1.3,2023-01-07T15:20:21.516Z
lira,7/1/23,DL001_01,Anopheles funestus,Female,G - Gravid,,,FF - Fully Fed,,Uganda,lira,amuca,http://137.184.182.201:5005/images/session/image-2023-01-07-15-20-04.252-00ebdee4b2f086e2-3-11.jpg,0.46,Yes,Fresh,,,,,,00ebdee4b2f086e2:a6b6e0b4-0f14-493d-85fd-94738c41cfa3,3:11,Pyrethroid Spray Catch (PSC),2023-01-07T15:20:25.559Z,VectorCam V2,FALSE,david,version 2.0.4,2023-01-07T15:20:25.559Z
Lira-03,7/1/23,DL001_01,Anopheles gambiae,Female,FF - Fully Fed,Anopheles funestus,,,,Uganda,lira,amuca,http://137.184.182.201:5005/images/session/image-2023-01-08-16-24-31.988-f67276ffbafcaa8b-3-62.jpg,0.94,Yes,Fresh,,,,,,f67276ffbafcaa8b:407ccae7-69b0-43f1-84b2-8465cfb87b45,0.168055556,Pyrethroid Spray Catch (PSC),2023-01-08T16:24:50.427Z,VectorCam V2,FALSE,David,,2023-01-08T16:24:50.427Z
lira,7/1/23,DL001_02,Anopheles gambiae,Female,FF - Fully Fed,Anopheles funestus,,,,Uganda,lira,amuca,http://137.184.182.201:5005/images/session/image-2023-01-07-15-20-04.069-8864d3d1904d7781-1-3.jpg,,,,,,,,,8864d3d1904d7781:33af9775-df11-4461-8130-9b5a0bef4ad2,1:03,Pyrethroid Spray Catch (PSC),2023-01-07T15:20:23.788Z,VectorCam V2,FALSE,david,version 1.1.3,2023-01-07T15:20:23.788Z
Lira-03,7/1/23,DL001_02,Anopheles gambiae,Female,FF - Fully Fed,,,,,Uganda,lira,amuca,http://137.184.182.201:5005/images/session/image-2023-01-08-16-24-31.984-f67276ffbafcaa8b-3-63.jpg,0.88,No,Fresh,,,,,,f67276ffbafcaa8b:407ccae7-69b0-43f1-84b2-8465cfb87b45,0.16875,Pyrethroid Spray Catch (PSC),2023-01-08T15:36:47.773Z,VectorCam V2,FALSE,David,,2023-01-08T16:24:44.423Z
Lira-03,7/1/23,DL002,Anopheles gambiae,Female,UF - Unfed,Anopheles funestus,,FF - Fully Fed,,Uganda,lira,amuca,http://137.184.182.201:5005/images/session/image-2023-01-08-16-24-32.005-f67276ffbafcaa8b-3-64.jpg,0.93,Yes,Fresh,,,,,,f67276ffbafcaa8b:407ccae7-69b0-43f1-84b2-8465cfb87b45,0.169444444,Pyrethroid Spray Catch (PSC),2023-01-08T16:24:48.849Z,VectorCam V2,FALSE,David,,2023-01-08T16:24:48.849Z
Lira-03,7/1/23,DL002_01,Anopheles gambiae,Female,UF - Unfed,Anopheles funestus,,FF - Fully Fed,,Uganda,lira,amuca,http://137.184.182.201:5005/images/session/image-2023-01-08-16-24-32.052-f67276ffbafcaa8b-3-65.jpg,0.83,Yes,Fresh,,,,,,f67276ffbafcaa8b:407ccae7-69b0-43f1-84b2-8465cfb87b45,0.170138889,Pyrethroid Spray Catch (PSC),2023-01-08T15:36:33.468Z,VectorCam V2,FALSE,David,,2023-01-08T16:24:44.174Z
Lira-03,7/1/23,DL002_02,Anopheles gambiae,Female,UF - Unfed,Anopheles funestus,,FF - Fully Fed,,Uganda,lira,amuca,http://137.184.182.201:5005/images/session/image-2023-01-08-16-24-45.742-f67276ffbafcaa8b-3-66.jpg,0.72,Yes,Fresh,,,,,,f67276ffbafcaa8b:407ccae7-69b0-43f1-84b2-8465cfb87b45,0.170833333,Pyrethroid Spray Catch (PSC),2023-01-08T16:25:02.016Z,VectorCam V2,FALSE,David,,2023-01-08T16:25:02.016Z
Lira-03,7/1/23,DL003,Anopheles gambiae,Female,UF - Unfed,Anopheles funestus,,FF - Fully Fed,,Uganda,lira,amuca,http://137.184.182.201:5005/images/session/image-2023-01-08-15-36-22.597-f67276ffbafcaa8b-3-67.jpg,0.8,Yes,Fresh,,,,,,f67276ffbafcaa8b:407ccae7-69b0-43f1-84b2-8465cfb87b45,0.171527778,Pyrethroid Spray Catch (PSC),2023-01-08T15:36:30.743Z,VectorCam V2,FALSE,David,,2023-01-08T15:36:30.743Z
Lira-03,7/1/23,DL003_01,Anopheles other,Female,FF - Fully Fed,Anopheles funestus,,,,Uganda,lira,amuca,http://137.184.182.201:5005/images/session/image-2023-01-08-16-24-46.213-f67276ffbafcaa8b-3-68.jpg,0.87,Yes,Fresh,,,,,,f67276ffbafcaa8b:407ccae7-69b0-43f1-84b2-8465cfb87b45,0.172222222,Pyrethroid Spray Catch (PSC),2023-01-08T16:24:54.524Z,VectorCam V2,FALSE,David,,2023-01-08T16:24:54.524Z
Lira-03,7/1/23,DL003_02,Anopheles funestus,Female,G - Gravid,,,FF - Fully Fed,,Uganda,lira,amuca,http://137.184.182.201:5005/images/session/image-2023-01-08-16-24-49.681-f67276ffbafcaa8b-3-69.jpg,0.51,Yes,Fresh,,,,,,f67276ffbafcaa8b:407ccae7-69b0-43f1-84b2-8465cfb87b45,0.172916667,Pyrethroid Spray Catch (PSC),2023-01-08T16:25:12.188Z,VectorCam V2,FALSE,David,,2023-01-08T16:25:12.188Z
lira,7/1/23,DL004,Anopheles gambiae,Female,FF - Fully Fed,Anopheles funestus,,,,Uganda,lira,amuca,http://137.184.182.201:5005/images/session/image-2023-01-07-15-20-04.321-8864d3d1904d7781-1-7.jpg,,,,,,,,,8864d3d1904d7781:33af9775-df11-4461-8130-9b5a0bef4ad2,1:07,Pyrethroid Spray Catch (PSC),2023-01-07T15:20:26.154Z,VectorCam V2,FALSE,david,version 1.1.3,2023-01-07T15:20:26.154Z
lira,7/1/23,DL004,Anopheles gambiae,Female,UF - Unfed,Anopheles funestus,,,,Uganda,lira,amuca,http://137.184.182.201:5005/images/session/image-2023-01-07-15-20-04.833-00ebdee4b2f086e2-3-15.jpg,0.8,Yes,Fresh,,,,,,00ebdee4b2f086e2:a6b6e0b4-0f14-493d-85fd-94738c41cfa3,3:15,Pyrethroid Spray Catch (PSC),2023-01-07T15:20:27.799Z,VectorCam V2,FALSE,david,version 2.0.4,2023-01-07T15:20:27.799Z
Lira-03,7/1/23,DL004,Anopheles other,Female,FF - Fully Fed,Anopheles funestus,,,,Uganda,lira,amuca,http://137.184.182.201:5005/images/session/image-2023-01-08-16-24-50.485-f67276ffbafcaa8b-3-70.jpg,0.89,Yes,Fresh,,,,,,f67276ffbafcaa8b:407ccae7-69b0-43f1-84b2-8465cfb87b45,0.173611111,Pyrethroid Spray Catch (PSC),2023-01-08T16:25:16.288Z,VectorCam V2,FALSE,David,,2023-01-08T16:25:16.288Z
Lira-03,7/1/23,DL004_01,Anopheles gambiae,Female,UF - Unfed,Anopheles funestus,,FF - Fully Fed,,Uganda,lira,amuca,http://137.184.182.201:5005/images/session/image-2023-01-08-15-36-32.149-f67276ffbafcaa8b-3-71.jpg,0.74,Yes,Fresh,,,,,,f67276ffbafcaa8b:407ccae7-69b0-43f1-84b2-8465cfb87b45,0.174305556,Pyrethroid Spray Catch (PSC),2023-01-08T15:36:40.449Z,VectorCam V2,FALSE,David,,2023-01-08T15:36:40.449Z
Lira-03,7/1/23,DL004_02,Anopheles other,Female,UF - Unfed,Anopheles funestus,,FF - Fully Fed,,Uganda,lira,amuca,http://137.184.182.201:5005/images/session/image-2023-01-08-16-24-51.401-f67276ffbafcaa8b-3-72.jpg,0.82,No,Fresh,,,,,,f67276ffbafcaa8b:407ccae7-69b0-43f1-84b2-8465cfb87b45,0.175,Pyrethroid Spray Catch (PSC),2023-01-08T16:25:09.093Z,VectorCam V2,FALSE,David,,2023-01-08T16:25:09.093Z
lira,7/1/23,DL005,Anopheles gambiae,Female,FF - Fully Fed,Anopheles funestus,,,,Uganda,lira,amuca,http://137.184.182.201:5005/images/session/image-2023-01-07-16-36-48.313-00ebdee4b2f086e2-4-16.jpg,0.87,Yes,Fresh,,,,,,00ebdee4b2f086e2:a6b6e0b4-0f14-493d-85fd-94738c41cfa3,4:16,Pyrethroid Spray Catch (PSC),2023-01-07T16:36:54.860Z,VectorCam V2,FALSE,da,Version 2.0.4,2023-01-07T16:36:54.860Z
